time,Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Place Code,Declared County/Area,Declaration Request Number,Incident Duration Days,time_x,EarnBeg,EarnHirAS,EarnHirNS,EarnS,EarnSepS,Emp,EmpEnd,EmpS,EmpSpv,EmpTotal,FrmJbC,FrmJbCS,FrmJbGn,FrmJbGnS,FrmJbLs,FrmJbLsS,HirA,HirAEnd,HirAEndR,HirAEndRepl,HirAEndReplr,HirAs,Payroll,Unnamed: 0.1,county,county_codes,county_name,state,state_abv,time_y
2006-07-01,,,,,,,,,,,,,,,,,,3124.0,2250.0,2233.0,3530.0,2424.0,468553.0,465781.0,391227.0,390528.0,588497.0,-2894.0,1039.0,22285.0,17947.0,25179.0,16908.0,119944.0,74554.0,0.16,52269.0,0.112,45961.0,4732924138.0,,31.0,12:31,Duval County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2521.0,1958.0,1955.0,2890.0,1899.0,143154.0,142439.0,116530.0,115996.0,184662.0,-814.0,374.0,7832.0,5850.0,8646.0,5476.0,41508.0,25909.0,0.18100000000000002,18077.0,0.127,15383.0,1193449068.0,,33.0,12:33,Escambia County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2361.0,1875.0,1848.0,2647.0,1965.0,17678.0,17775.0,14852.0,14821.0,21922.0,94.0,25.0,1224.0,820.0,1129.0,795.0,4244.0,2923.0,0.165,1699.0,0.096,1753.0,133596972.0,,35.0,12:35,Flagler County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2289.0,1937.0,2009.0,2605.0,1768.0,3564.0,3414.0,2915.0,2904.0,4354.0,-159.0,18.0,169.0,202.0,329.0,184.0,790.0,499.0,0.14300000000000002,330.0,0.095,379.0,26631718.0,,37.0,12:37,Franklin County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2236.0,1457.0,1556.0,2464.0,1478.0,14530.0,14738.0,12541.0,12188.0,17779.0,245.0,336.0,796.0,718.0,551.0,383.0,3248.0,2197.0,0.15,1401.0,0.096,1466.0,104878588.0,,39.0,12:39,Gadsden County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2195.0,1711.0,1773.0,2383.0,1752.0,3025.0,3089.0,2651.0,2574.0,3662.0,56.0,68.0,168.0,132.0,112.0,64.0,637.0,438.0,0.14300000000000002,270.0,0.08799999999999998,287.0,21430341.0,,41.0,12:41,Gilchrist County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2410.0,1758.0,1757.0,2671.0,1944.0,1202.0,1195.0,1000.0,1037.0,1503.0,-2.0,-34.0,83.0,50.0,85.0,84.0,301.0,195.0,0.163,112.0,0.093,102.0,9532977.0,,43.0,12:43,Glades County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2225.0,1551.0,1529.0,2520.0,1912.0,3646.0,3526.0,3041.0,3130.0,4391.0,-125.0,-92.0,170.0,107.0,295.0,199.0,745.0,485.0,0.135,315.0,0.08799999999999998,265.0,26417622.0,,45.0,12:45,Gulf County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2882.0,1936.0,1939.0,3107.0,1664.0,3213.0,3213.0,2898.0,2927.0,3666.0,-6.0,-37.0,122.0,66.0,128.0,103.0,453.0,315.0,0.098,193.0,0.06,177.0,28613501.0,,47.0,12:47,Hamilton County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2165.0,1520.0,1521.0,2389.0,1513.0,7139.0,7034.0,5965.0,6003.0,8922.0,-116.0,-36.0,406.0,311.0,522.0,347.0,1782.0,1069.0,0.151,663.0,0.094,694.0,51843610.0,,49.0,12:49,Hardee County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2120.0,1675.0,1721.0,2431.0,1701.0,10312.0,9938.0,8264.0,8441.0,13177.0,-405.0,-165.0,653.0,533.0,1058.0,698.0,2865.0,1674.0,0.165,1021.0,0.10099999999999999,1029.0,71761746.0,,51.0,12:51,Hendry County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2178.0,1621.0,1610.0,2441.0,1644.0,36982.0,36927.0,31028.0,31276.0,45905.0,-169.0,-301.0,2047.0,1307.0,2217.0,1608.0,8924.0,5899.0,0.16,3852.0,0.104,3487.0,267093669.0,,53.0,12:53,Hernando County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2114.0,1678.0,1700.0,2375.0,1741.0,24784.0,24627.0,20590.0,20959.0,30842.0,-154.0,-341.0,1527.0,953.0,1681.0,1295.0,6058.0,4037.0,0.163,2510.0,0.102,2233.0,173846960.0,,55.0,12:55,Highlands County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,3078.0,2260.0,2257.0,3459.0,2233.0,642467.0,646837.0,538418.0,537096.0,816915.0,4263.0,1420.0,35429.0,23948.0,31165.0,22528.0,174447.0,108419.0,0.168,72990.0,0.113,64393.0,6506728445.0,,57.0,12:57,Hillsborough County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,1965.0,1436.0,1481.0,2135.0,1484.0,3514.0,3574.0,3035.0,3028.0,4343.0,44.0,-1.0,214.0,132.0,170.0,133.0,829.0,539.0,0.152,325.0,0.092,294.0,22482971.0,,59.0,12:59,Holmes County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2687.0,2012.0,1999.0,2958.0,1988.0,45235.0,44659.0,38423.0,38124.0,54834.0,-545.0,314.0,2164.0,2131.0,2709.0,1817.0,9599.0,6236.0,0.139,4072.0,0.091,4421.0,389567078.0,,61.0,12:61,Indian River County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2196.0,1656.0,1701.0,2443.0,1681.0,13870.0,13775.0,11801.0,11826.0,16909.0,-89.0,-37.0,599.0,403.0,688.0,441.0,3039.0,1974.0,0.14300000000000002,1375.0,0.099,1188.0,97095410.0,,63.0,12:63,Jackson County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2106.0,1651.0,1721.0,2311.0,1574.0,2516.0,2664.0,2163.0,2165.0,3194.0,167.0,-1.0,304.0,97.0,137.0,98.0,678.0,501.0,0.193,197.0,0.076,213.0,18262585.0,,65.0,12:65,Jefferson County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,1958.0,1495.0,1552.0,2157.0,1568.0,1525.0,1490.0,1306.0,1334.0,1767.0,-35.0,-27.0,66.0,46.0,101.0,73.0,241.0,184.0,0.122,118.0,0.078,105.0,9678985.0,,67.0,12:67,Lafayette County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2483.0,1886.0,1876.0,2755.0,1964.0,80972.0,81207.0,68661.0,68353.0,99763.0,196.0,304.0,4251.0,3348.0,4055.0,3045.0,18792.0,12546.0,0.155,8295.0,0.102,7982.0,655354945.0,,69.0,12:69,Lake County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2783.0,2203.0,2211.0,3155.0,2265.0,238163.0,233947.0,193875.0,195107.0,300385.0,-3837.0,-1044.0,12277.0,9619.0,16115.0,10663.0,62222.0,40072.0,0.17,27795.0,0.11800000000000001,25947.0,2167335205.0,,71.0,12:71,Lee County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2884.0,2169.0,1877.0,3216.0,1963.0,150154.0,151059.0,128089.0,123907.0,184656.0,813.0,3657.0,6961.0,8570.0,6148.0,4914.0,34502.0,22970.0,0.153,16009.0,0.106,17484.0,1384440600.0,,73.0,12:73,Leon County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2038.0,2021.0,1673.0,2251.0,1569.0,7791.0,7824.0,6657.0,6564.0,9574.0,30.0,72.0,425.0,406.0,395.0,333.0,1783.0,1167.0,0.149,742.0,0.095,774.0,51250202.0,,75.0,12:75,Levy County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2471.0,2219.0,2263.0,2663.0,2019.0,2468.0,2513.0,2179.0,2157.0,2913.0,47.0,20.0,106.0,66.0,59.0,47.0,446.0,334.0,0.134,228.0,0.092,218.0,19800063.0,,77.0,12:77,Liberty County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,1968.0,1709.0,1783.0,2270.0,1591.0,4669.0,4179.0,3596.0,3941.0,5581.0,-538.0,-385.0,213.0,183.0,752.0,568.0,913.0,583.0,0.132,370.0,0.084,377.0,30121331.0,,79.0,12:79,Madison County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2620.0,2038.0,2061.0,2964.0,2099.0,176776.0,174737.0,144947.0,145191.0,223266.0,-1985.0,-41.0,6805.0,5497.0,8790.0,5538.0,46490.0,29790.0,0.16899999999999998,22985.0,0.131,19162.0,1481559263.0,,81.0,12:81,Manatee County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2443.0,1876.0,1845.0,2738.0,1988.0,97106.0,97143.0,81601.0,80646.0,121145.0,-11.0,1071.0,4874.0,4409.0,4885.0,3337.0,24039.0,15542.0,0.16,10668.0,0.11,10004.0,778211040.0,,83.0,12:83,Marion County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2761.0,2079.0,2029.0,3083.0,2019.0,56900.0,56227.0,48139.0,47712.0,69348.0,-673.0,456.0,2882.0,2778.0,3555.0,2322.0,12448.0,8088.0,0.14300000000000002,5206.0,0.092,5751.0,502561685.0,,85.0,12:85,Martin County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,3268.0,2326.0,2291.0,3591.0,2442.0,979958.0,981003.0,847284.0,842521.0,1179571.0,736.0,4763.0,49551.0,40903.0,48815.0,36140.0,199613.0,133719.0,0.136,84168.0,0.086,89264.0,10315349508.0,,86.0,12:86,Miami-Dade County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2646.0,2173.0,2089.0,2992.0,2304.0,29624.0,28964.0,24449.0,24759.0,36538.0,-696.0,-344.0,1793.0,1331.0,2489.0,1675.0,6914.0,4515.0,0.154,2722.0,0.093,2907.0,254040423.0,,87.0,12:87,Monroe County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2436.0,1676.0,1672.0,2756.0,1739.0,15589.0,16792.0,12952.0,12826.0,21162.0,1014.0,115.0,2019.0,690.0,1005.0,575.0,5573.0,3840.0,0.237,1821.0,0.112,1555.0,135264640.0,,89.0,12:89,Nassau County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2508.0,1936.0,1941.0,2916.0,2076.0,81202.0,78697.0,65074.0,64104.0,103439.0,-2599.0,1079.0,3670.0,4035.0,6270.0,2957.0,22237.0,13623.0,0.17,9953.0,0.124,9447.0,664130500.0,,91.0,12:91,Okaloosa County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2223.0,1917.0,1892.0,2486.0,1730.0,9727.0,9693.0,8192.0,8190.0,12017.0,-44.0,-1.0,568.0,424.0,613.0,425.0,2290.0,1501.0,0.155,933.0,0.096,921.0,71010717.0,,93.0,12:93,Okeechobee County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,3059.0,2180.0,2182.0,3422.0,2425.0,698033.0,693153.0,585053.0,583827.0,865238.0,-5152.0,1390.0,31626.0,27458.0,36778.0,26068.0,167205.0,108100.0,0.155,76474.0,0.11,70333.0,6894950863.0,,95.0,12:95,Orange County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2386.0,1839.0,1833.0,2680.0,1782.0,71593.0,71717.0,59945.0,59563.0,89846.0,96.0,401.0,3818.0,2729.0,3722.0,2328.0,18252.0,11772.0,0.16399999999999998,7954.0,0.111,7421.0,550351747.0,,97.0,12:97,Osceola County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,3205.0,2635.0,2493.0,3555.0,2502.0,535228.0,533684.0,454272.0,444111.0,654643.0,-1680.0,9427.0,29004.0,30373.0,30684.0,20947.0,119415.0,79412.0,0.149,50408.0,0.094,59532.0,5490105917.0,,99.0,12:99,Palm Beach County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2418.0,1825.0,1810.0,2696.0,1828.0,95562.0,95433.0,80339.0,80309.0,118936.0,-145.0,-21.0,5183.0,3836.0,5329.0,3856.0,23374.0,15094.0,0.158,9911.0,0.104,9349.0,759145122.0,,101.0,12:101,Pasco County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2877.0,2182.0,2163.0,3233.0,2349.0,489423.0,485424.0,409921.0,409402.0,610579.0,-4020.0,739.0,22295.0,18178.0,26315.0,17439.0,121156.0,75503.0,0.155,53208.0,0.109,48025.0,4487806064.0,,103.0,12:103,Pinellas County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2653.0,1940.0,1887.0,2916.0,1959.0,204256.0,201307.0,168621.0,171426.0,253671.0,-2817.0,-2584.0,11882.0,9526.0,14699.0,12110.0,49415.0,32686.0,0.161,20804.0,0.10300000000000001,20456.0,1770369929.0,,105.0,12:105,Polk County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2455.0,2023.0,2049.0,2630.0,1974.0,18794.0,19002.0,15943.0,15965.0,23646.0,194.0,-34.0,1149.0,735.0,955.0,769.0,4853.0,3059.0,0.162,1910.0,0.10099999999999999,1702.0,151353773.0,,107.0,12:107,Putnam County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2605.0,1820.0,1817.0,2967.0,1967.0,53443.0,53714.0,43945.0,43886.0,68116.0,154.0,70.0,3669.0,2305.0,3515.0,2236.0,14673.0,9769.0,0.182,6100.0,0.114,5428.0,467033815.0,,109.0,12:109,St. Johns County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2651.0,1939.0,1936.0,2942.0,1890.0,66593.0,64859.0,55459.0,56979.0,80706.0,-1889.0,-1688.0,3560.0,2461.0,5449.0,4149.0,14113.0,9400.0,0.14300000000000002,5840.0,0.08899999999999998,5846.0,562003796.0,,111.0,12:111,St. Lucie County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2273.0,1794.0,1793.0,2580.0,1890.0,33294.0,33353.0,27488.0,27222.0,42714.0,-42.0,232.0,2142.0,1517.0,2184.0,1285.0,9420.0,5865.0,0.17600000000000002,3723.0,0.112,3479.0,256824183.0,,113.0,12:113,Santa Rosa County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2832.0,2122.0,2124.0,3150.0,2174.0,147011.0,147389.0,123996.0,123907.0,182106.0,333.0,101.0,8618.0,6135.0,8285.0,6033.0,35095.0,23393.0,0.159,14775.0,0.1,14354.0,1365432322.0,,115.0,12:115,Sarasota County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2942.0,2262.0,2244.0,3307.0,2247.0,183376.0,182805.0,152300.0,152160.0,229782.0,-571.0,244.0,10080.0,7985.0,10651.0,7741.0,46406.0,30505.0,0.16699999999999998,20425.0,0.112,19150.0,1758300474.0,,117.0,12:117,Seminole County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2221.0,1787.0,1769.0,2460.0,2024.0,15040.0,14867.0,12748.0,12656.0,18254.0,-155.0,87.0,727.0,652.0,882.0,565.0,3214.0,2119.0,0.142,1392.0,0.093,1532.0,110779440.0,,119.0,12:119,Sumter County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2097.0,1505.0,1513.0,2365.0,1472.0,10014.0,9825.0,8372.0,8465.0,12246.0,-168.0,-95.0,496.0,276.0,664.0,371.0,2232.0,1453.0,0.146,957.0,0.096,801.0,67139066.0,,121.0,12:121,Suwannee County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2687.0,1921.0,1987.0,2947.0,1698.0,6510.0,6487.0,5695.0,5673.0,7824.0,-25.0,26.0,238.0,239.0,263.0,213.0,1313.0,792.0,0.122,554.0,0.085,516.0,55621616.0,,123.0,12:123,Taylor County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2452.0,1851.0,1872.0,2617.0,2031.0,4030.0,4021.0,3596.0,3678.0,4630.0,-1.0,-68.0,131.0,62.0,132.0,130.0,600.0,425.0,0.106,294.0,0.07299999999999998,238.0,31917490.0,,125.0,12:125,Union County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2397.0,1810.0,1804.0,2686.0,1824.0,159355.0,158524.0,133214.0,133638.0,199339.0,-964.0,-506.0,8895.0,5950.0,9859.0,6455.0,39984.0,25310.0,0.159,16415.0,0.10300000000000001,14989.0,1257396171.0,,127.0,12:127,Volusia County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2345.0,1819.0,1833.0,2628.0,1802.0,4642.0,4624.0,3925.0,3896.0,5778.0,-11.0,22.0,313.0,227.0,325.0,204.0,1136.0,699.0,0.151,386.0,0.083,438.0,36124457.0,,129.0,12:129,Wakulla County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2288.0,1984.0,1960.0,2694.0,2109.0,21621.0,19976.0,16651.0,16398.0,27248.0,-1609.0,248.0,996.0,1101.0,2605.0,853.0,5628.0,3325.0,0.16,2329.0,0.112,2655.0,162304036.0,,131.0,12:131,Walton County,12.0,FL,2006-07-01
2006-07-01,,,,,,,,,,,,,,,,,,2080.0,1521.0,1543.0,2296.0,1566.0,6468.0,6351.0,5579.0,5563.0,7710.0,-108.0,24.0,278.0,236.0,386.0,212.0,1242.0,772.0,0.12,494.0,0.077,554.0,43338294.0,,133.0,12:133,Washington County,12.0,FL,2006-07-01
2006-10-01,,,,,,,,,,,,,,,,,,2964.0,1797.0,1808.0,3292.0,2025.0,129186.0,126330.0,111570.0,109043.0,154872.0,-3015.0,2338.0,4446.0,6447.0,7461.0,4109.0,25686.0,14760.0,0.11599999999999999,10314.0,0.081,14003.0,1187839163.0,,1.0,12:1,Alachua County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2143.0,1615.0,1606.0,2405.0,1675.0,6140.0,5639.0,4728.0,5239.0,7754.0,-597.0,-547.0,479.0,294.0,1076.0,841.0,1614.0,911.0,0.155,432.0,0.07299999999999998,557.0,47238332.0,,3.0,12:3,Baker County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2785.0,1986.0,1942.0,3139.0,2066.0,72493.0,70124.0,59825.0,60564.0,89405.0,-2652.0,-942.0,3717.0,3552.0,6369.0,4494.0,16913.0,10299.0,0.14400000000000002,6582.0,0.092,7508.0,659740697.0,,5.0,12:5,Bay County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2463.0,1942.0,1860.0,2708.0,2190.0,7198.0,6974.0,6066.0,6215.0,8677.0,-265.0,-184.0,356.0,296.0,621.0,480.0,1479.0,908.0,0.128,552.0,0.078,644.0,58094011.0,,7.0,12:7,Bradford County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,3693.0,2392.0,2359.0,4071.0,2567.0,197607.0,193822.0,169256.0,170274.0,236727.0,-4184.0,-1458.0,9478.0,9204.0,13663.0,10662.0,39120.0,24566.0,0.126,15088.0,0.077,18530.0,2309281312.0,,9.0,12:9,Brevard County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,3651.0,2482.0,2428.0,4015.0,2590.0,771786.0,775709.0,660670.0,658164.0,953737.0,3082.0,1620.0,47300.0,34219.0,44218.0,32599.0,181951.0,115039.0,0.149,67739.0,0.08799999999999998,76174.0,9171814435.0,,11.0,12:11,Broward County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2276.0,1776.0,1791.0,2435.0,1529.0,3069.0,3102.0,2750.0,2657.0,3615.0,29.0,88.0,119.0,146.0,90.0,57.0,546.0,352.0,0.114,233.0,0.076,296.0,22017356.0,,13.0,12:13,Calhoun County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2300.0,1756.0,1726.0,2625.0,1807.0,63122.0,63232.0,50862.0,51724.0,82581.0,-81.0,-948.0,4570.0,2873.0,4651.0,3821.0,19459.0,12370.0,0.196,7800.0,0.123,7059.0,516458737.0,,15.0,12:15,Charlotte County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2762.0,1758.0,1772.0,3113.0,2326.0,34179.0,30137.0,25676.0,29283.0,41567.0,-4004.0,-3459.0,1798.0,1188.0,5802.0,4647.0,7388.0,4461.0,0.139,2663.0,0.083,2741.0,303248595.0,,17.0,12:17,Citrus County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2702.0,1950.0,1943.0,3034.0,2034.0,46922.0,47566.0,39283.0,38335.0,60431.0,440.0,786.0,3657.0,2942.0,3217.0,2156.0,13508.0,8283.0,0.175,4626.0,0.098,5504.0,411089617.0,,19.0,12:19,Clay County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,3530.0,2624.0,2585.0,3925.0,2814.0,125114.0,131016.0,106068.0,105980.0,162522.0,5733.0,-156.0,13726.0,5802.0,7993.0,5958.0,37408.0,24948.0,0.195,11222.0,0.08799999999999998,12675.0,1466684650.0,,21.0,12:21,Collier County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2439.0,1731.0,1650.0,2732.0,1896.0,19065.0,20395.0,15806.0,15825.0,25620.0,1415.0,-65.0,2899.0,1027.0,1484.0,1092.0,6555.0,4589.0,0.233,1690.0,0.086,2040.0,170800785.0,,23.0,12:23,Columbia County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2446.0,1889.0,1920.0,2766.0,1931.0,8003.0,8227.0,6390.0,6835.0,11182.0,137.0,-529.0,1225.0,394.0,1088.0,923.0,3179.0,1837.0,0.226,612.0,0.07499999999999997,727.0,65371441.0,,27.0,12:27,DeSoto County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2288.0,1556.0,1541.0,2518.0,1789.0,2769.0,2658.0,2362.0,2417.0,3264.0,-120.0,-65.0,90.0,82.0,210.0,146.0,495.0,296.0,0.109,206.0,0.076,205.0,19588607.0,,29.0,12:29,Dixie County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,3467.0,2415.0,2390.0,3855.0,2551.0,479218.0,472087.0,397651.0,402739.0,603405.0,-8941.0,-6715.0,29581.0,21759.0,38522.0,28474.0,124187.0,74436.0,0.156,44855.0,0.094,48370.0,5427338671.0,,31.0,12:31,Duval County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2775.0,1939.0,1923.0,3136.0,2142.0,145430.0,142413.0,119803.0,119400.0,183302.0,-3406.0,81.0,7825.0,7346.0,11231.0,7265.0,37873.0,22610.0,0.157,14785.0,0.10300000000000001,16027.0,1294251013.0,,33.0,12:33,Escambia County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2807.0,2076.0,2107.0,3123.0,1893.0,18370.0,17340.0,15095.0,15439.0,22005.0,-1103.0,-393.0,894.0,1080.0,1997.0,1472.0,3634.0,2245.0,0.126,1351.0,0.076,1929.0,165917533.0,,35.0,12:35,Flagler County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2673.0,2034.0,2065.0,2896.0,1971.0,3513.0,3537.0,3062.0,3007.0,4199.0,18.0,48.0,236.0,195.0,218.0,147.0,686.0,475.0,0.135,239.0,0.06800000000000002,351.0,30372382.0,,37.0,12:37,Franklin County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2303.0,1887.0,1795.0,2588.0,1871.0,15783.0,15914.0,13137.0,13428.0,20880.0,35.0,-280.0,1368.0,703.0,1333.0,983.0,5097.0,2777.0,0.175,1409.0,0.08899999999999998,1474.0,118188691.0,,39.0,12:39,Gadsden County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2383.0,1935.0,1928.0,2568.0,1766.0,3240.0,3200.0,2855.0,2798.0,3759.0,-42.0,55.0,100.0,149.0,143.0,94.0,520.0,345.0,0.107,245.0,0.076,326.0,24151954.0,,41.0,12:41,Gilchrist County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2537.0,1908.0,1928.0,2798.0,2144.0,1346.0,1558.0,1138.0,1127.0,1948.0,237.0,18.0,346.0,92.0,109.0,74.0,602.0,420.0,0.289,74.0,0.051,143.0,19863145.0,,43.0,12:43,Glades County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2575.0,1807.0,1823.0,2804.0,1806.0,3671.0,3586.0,3216.0,3179.0,4267.0,-81.0,34.0,161.0,161.0,242.0,127.0,596.0,370.0,0.102,209.0,0.057999999999999996,308.0,30449254.0,,45.0,12:45,Gulf County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,3127.0,1788.0,1872.0,3321.0,2802.0,3355.0,3295.0,3076.0,3029.0,3686.0,-59.0,52.0,80.0,114.0,139.0,63.0,332.0,219.0,0.066,139.0,0.042,218.0,36863680.0,,47.0,12:47,Hamilton County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2350.0,1741.0,1770.0,2622.0,1623.0,7406.0,8325.0,6158.0,6309.0,10932.0,959.0,-195.0,1613.0,366.0,654.0,562.0,3526.0,2167.0,0.276,554.0,0.07,695.0,59132952.0,,49.0,12:49,Hardee County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2556.0,2095.0,2110.0,2916.0,1887.0,10597.0,12364.0,8619.0,8795.0,16403.0,1729.0,-204.0,2661.0,482.0,933.0,685.0,5806.0,3745.0,0.326,1084.0,0.094,1009.0,96019194.0,,51.0,12:51,Hendry County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2420.0,1935.0,1892.0,2735.0,1908.0,38205.0,36813.0,30578.0,32271.0,47878.0,-1666.0,-2006.0,3138.0,1914.0,4804.0,3920.0,9673.0,6235.0,0.166,3097.0,0.083,3867.0,317225951.0,,53.0,12:53,Hernando County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2341.0,1844.0,1844.0,2615.0,1845.0,25751.0,28710.0,21426.0,21671.0,36513.0,2974.0,-267.0,4875.0,1171.0,1901.0,1438.0,10762.0,7284.0,0.267,2409.0,0.08799999999999998,2527.0,206986931.0,,55.0,12:55,Highlands County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,3394.0,2397.0,2373.0,3835.0,2573.0,658298.0,646528.0,544904.0,549459.0,833377.0,-13975.0,-5942.0,41440.0,29973.0,55415.0,35915.0,175079.0,101624.0,0.156,60184.0,0.092,66243.0,7369389362.0,,57.0,12:57,Hillsborough County,12.0,FL,2006-10-01
2006-10-01,,,,,,,,,,,,,,,,,,2177.0,2019.0,1632.0,2382.0,1551.0,3714.0,3699.0,3235.0,3167.0,4408.0,-15.0,63.0,170.0,187.0,185.0,124.0,694.0,464.0,0.125,294.0,0.079,376.0,25348512.0,,59.0,12:59,Holmes County,12.0,FL,2006-10-01
